10000	10000	10000	234	10000	10000	10000	10000	10000	-107	0	10000	10000	10000	-759	10000	10000	10000	10000	10000	-14	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1343	187	10000	10000	446	10000	10000	10000	10000	10000	10000	10000	10000	444	10000	10000	1742	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	144	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-814	10000	10000	10000	10000	10000	10000	10000	10000	10000	259	10000	649	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	337	
10000	10000	117	10000	10000	10000	10000	10000	10000	10000	10000	0	880	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	664	440	-298	-1133	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	466	10000	10000	10000	10000	740	10000	10000	10000	10000	10000	10000	10000	477	10000	10000	10000	10000	310	10000	10000	10000	997	10000	10000	10000	10000	456	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1732	10000	10000	10000	10000	10000	924	10000	10000	10000	1337	746	10000	10000	10000	10000	10000	10000	10000	10000	10000	-964	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1244	10000	10000	10000	10000	10000	10000	10000	1130	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	
10000	10000	10000	10000	903	10000	10000	10000	10000	10000	10000	355	0	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-6	49	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1118	10000	10000	10000	-290	10000	10000	10000	223	-1238	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1416	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	963	10000	10000	10000	10000	10000	10000	10000	10000	10000	339	10000	10000	10000	10000	10000	10000	10000	-1136	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-505	-111	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-213	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	861	10000	10000	1181	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	
10000	10000	10000	10000	10000	10000	1186	10000	2149	10000	10000	10000	10000	0	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	435	817	10000	10000	801	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	480	1543	10000	10000	10000	10000	3488	10000	10000	10000	10000	1542	10000	10000	1777	10000	10000	10000	10000	10000	10000	10000	10000	108	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	422	1165	10000	10000	10000	10000	10000	10000	10000	10000	3103	10000	10000	10000	10000	10000	10000	10000	10000	1131	10000	10000	10000	10000	10000	10000	10000	2717	10000	10000	10000	10000	10000	10000	10000	10000	10000	2067	10000	10000	10000	10000	10000	10000	10000	10000	1551	10000	10000	10000	10000	10000	10000	10000	1976	10000	10000	10000	10000	
10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2156	10000	10000	10000	0	10000	1345	809	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1695	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1967	10000	10000	10000	10000	1076	10000	10000	454	10000	10000	10000	1712	10000	10000	10000	10000	3062	10000	10000	10000	10000	10000	10000	10000	1197	10000	10000	10000	10000	10000	10000	10000	1944	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2242	10000	10000	2787	10000	10000	10000	10000	10000	210	10000	10000	10000	10000	1163	10000	10000	10000	10000	10000	-242	10000	10000	10000	10000	10000	10000	10000	10000	10000	290	10000	10000	10000	10000	1371	2986	
10000	10000	10000	10000	10000	1009	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-538	10000	10000	10000	10000	10000	915	10000	10000	10000	10000	10000	-282	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	959	1220	10000	10000	10000	117	10000	10000	1697	10000	10000	10000	10000	10000	10000	10000	733	482	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1481	10000	10000	10000	10000	10000	-74	10000	10000	10000	10000	10000	10000	10000	582	10000	1516	10000	10000	10000	10000	10000	1014	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	
10000	265	10000	10000	10000	10000	10000	10000	10000	1292	10000	10000	10000	10000	1190	10000	0	10000	10000	-94	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1673	10000	10000	1844	10000	10000	10000	2449	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1525	10000	-390	10000	23	10000	10000	10000	10000	10000	1451	10000	10000	10000	10000	10000	10000	1302	10000	10000	10000	10000	1993	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2663	10000	10000	1192	10000	10000	643	10000	10000	10000	10000	10000	468	10000	10000	2460	10000	10000	10000	10000	10000	10000	10000	10000	2558	10000	10000	10000	10000	10000	10000	1564	10000	1211	10000	10000	533	10000	10000	
10000	10000	10000	1347	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	12	10000	10000	0	660	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1554	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1435	10000	10000	889	10000	10000	10000	1835	10000	10000	10000	10000	1553	10000	1192	10000	10000	10000	10000	10000	585	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1456	10000	2863	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1612	10000	1270	10000	10000	10000	10000	1153	10000	529	10000	10000	10000	10000	1215	10000	10000	10000	10000	1524	261	1607	10000	10000	10000	10000	10000	10000	1001	10000	10000	10000	10000	10000	10000	10000	798	
10000	1559	10000	10000	10000	10000	10000	313	10000	10000	10000	10000	10000	10000	10000	10000	10000	1783	0	-23	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1673	10000	10000	10000	2365	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	204	10000	10000	10000	10000	10000	1590	10000	302	10000	10000	10000	1125	10000	10000	10000	1614	10000	10000	10000	10000	10000	10000	2493	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	104	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2370	10000	10000	1448	10000	10000	10000	10000	10000	1664	1321	10000	10000	10000	10000	954	10000	10000	10000	10000	10000	2577	10000	10000	1711	10000	10000	10000	10000	10000	10000	10000	10000	1627	10000	10000	
10000	1739	10000	10000	10000	10000	10000	1053	10000	10000	10000	10000	10000	10000	10000	10000	2252	10000	1628	0	2764	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1385	10000	10000	10000	2014	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	979	10000	10000	10000	10000	10000	2576	10000	1165	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2618	1502	10000	2311	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	879	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1757	10000	2180	10000	10000	10000	10000	10000	474	10000	10000	10000	10000	10000	2738	10000	10000	1460	10000	10000	10000	1318	10000	10000	10000	10000	2946	10000	10000	
10000	10000	10000	844	10000	10000	10000	10000	10000	10000	1965	10000	10000	10000	10000	10000	10000	10000	10000	877	0	10000	10000	10000	10000	10000	10000	10000	10000	2286	10000	10000	10000	10000	10000	10000	10000	10000	1648	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2191	10000	10000	75	10000	10000	10000	1156	10000	10000	10000	10000	10000	10000	768	10000	10000	10000	10000	10000	472	10000	10000	10000	10000	10000	10000	10000	1219	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1802	10000	10000	671	10000	10000	10000	998	10000	494	10000	10000	10000	10000	10000	10000	10000	338	10000	10000	10000	528	10000	10000	10000	10000	10000	10000	10000	10000	-533	10000	10000	10000	10000	10000	1433	
10000	10000	10000	10000	10000	10000	-595	10000	-105	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	10000	10000	10000	10000	10000	604	-756	10000	10000	-1032	10000	10000	-1545	10000	10000	10000	10000	10000	10000	10000	430	10000	10000	10000	389	-645	-1166	10000	10000	-1438	10000	529	10000	10000	10000	10000	10000	10000	10000	1388	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-804	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-1053	10000	-1059	10000	10000	10000	10000	10000	-239	10000	10000	10000	10000	10000	10000	10000	10000	10000	-952	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1127	10000	10000	10000	10000	10000	10000	10000	10000	10000	
10000	10000	10000	10000	10000	10000	163	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-278	10000	10000	10000	10000	10000	81	10000	10000	10000	10000	401	-412	10000	10000	10000	10000	10000	10000	1699	10000	10000	10000	10000	10000	10000	10000	1003	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-1090	10000	10000	10000	10000	968	10000	10000	10000	10000	10000	348	10000	10000	-787	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-409	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1224	10000	10000	10000	10000	10000	10000	10000	10000	10000	
10000	10000	10000	10000	2180	10000	10000	10000	10000	10000	10000	819	894	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	10000	10000	1179	10000	10000	10000	10000	10000	2808	10000	10000	953	10000	10000	10000	1447	10000	1795	10000	10000	10000	10000	10000	10000	10000	163	940	10000	10000	10000	10000	10000	10000	692	10000	1177	10000	986	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	648	10000	10000	10000	10000	10000	10000	10000	2261	10000	10000	10000	10000	10000	10000	10000	10000	1253	1446	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	
10000	10000	1725	10000	1590	10000	10000	10000	10000	10000	10000	2115	1308	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	138	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	731	10000	713	10000	1349	2312	1955	10000	10000	10000	515	931	10000	751	10000	10000	10000	10000	10000	10000	981	10000	2543	721	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2486	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2085	10000	10000	10000	10000	10000	10000	10000	10000	10000	1263	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1504	10000	10000	10000	10000	10000	10000	10000	2432	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	
10000	10000	2284	10000	903	10000	10000	10000	10000	10000	10000	3181	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1965	0	10000	10000	10000	10000	10000	10000	10000	10000	10000	1522	10000	10000	10000	1046	10000	10000	10000	2001	3418	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1125	10000	2767	10000	10000	10000	10000	2064	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1492	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	320	1859	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	812	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1620	10000	10000	2146	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	
10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	3006	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1653	10000	10000	0	10000	10000	10000	10000	10000	2828	10000	10000	10000	10000	10000	10000	10000	10000	2438	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	622	10000	10000	10000	10000	2231	10000	1637	10000	2466	1126	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	774	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	3008	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	
10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	639	10000	10000	10000	10000	10000	10000	10000	2212	10000	10000	10000	10000	10000	0	10000	10000	10000	412	10000	10000	587	10000	10000	10000	10000	10000	477	10000	10000	10000	10000	10000	1500	10000	999	10000	10000	10000	10000	2008	10000	10000	10000	10000	1784	10000	10000	1563	10000	10000	10000	10000	10000	10000	10000	10000	-300	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	777	10000	10000	10000	10000	10000	10000	10000	10000	10000	2402	1876	10000	10000	-12	10000	10000	10000	10000	769	10000	652	10000	10000	10000	10000	10000	1427	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1366	10000	10000	10000	10000	10000	10000	10000	10000	10000	
10000	10000	10000	10000	10000	2275	991	10000	10000	10000	10000	10000	10000	1933	10000	1956	10000	10000	10000	10000	10000	3738	10000	10000	10000	10000	10000	10000	0	10000	10000	989	10000	10000	1404	10000	10000	10000	10000	10000	1619	10000	10000	10000	10000	10000	1667	1353	189	10000	10000	1764	10000	3720	2367	10000	10000	10000	10000	10000	10000	2487	10000	10000	10000	10000	10000	10000	10000	10000	757	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2359	10000	10000	837	10000	10000	10000	10000	1645	10000	1632	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1592	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1448	10000	10000	10000	10000	10000	10000	10000	10000	10000	
253	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-548	10000	10000	10000	10000	10000	10000	10000	10000	0	1192	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	649	10000	10000	10000	10000	901	10000	10000	93	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-399	10000	10000	10000	36	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-392	10000	-771	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-26	10000	10000	10000	10000	10000	10000	-471	10000	-570	10000	10000	10000	10000	1471	1680	
10000	10000	10000	10000	10000	10000	10000	-540	10000	10000	10000	10000	10000	10000	10000	10000	-319	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1459	0	10000	10000	-132	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1157	10000	10000	10000	10000	10000	221	10000	10000	10000	10000	10000	10000	1386	10000	10000	1455	1486	10000	813	10000	10000	1969	1412	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1735	10000	10000	487	10000	10000	10000	10000	10000	10000	214	10000	10000	10000	10000	1061	10000	10000	959	10000	10000	10000	10000	10000	10000	10000	10000	1529	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	
10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1723	10000	10000	10000	10000	10000	10000	10000	2513	10000	10000	10000	10000	10000	1405	1597	10000	10000	0	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2629	1950	702	10000	10000	10000	10000	3114	10000	10000	10000	10000	995	10000	10000	3541	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	646	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	684	10000	10000	1004	1517	10000	10000	10000	1014	10000	1368	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1976	10000	10000	10000	10000	
