10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2136	10000	10000	10000	10000	10000	10000	10000	0	1104	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1352	10000	1062	10000	10000	10000	10000	833	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1581	10000	10000	10000	-226	10000	10000	10000	10000	1119	10000	10000	10000	10000	10000	10000	10000	10000	10000	996	10000	177	10000	10000	10000	1967	-644	
10000	10000	10000	10000	10000	1149	10000	1	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	861	0	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	233	1542	10000	10000	10000	10000	10000	10000	432	10000	10000	10000	10000	10000	10000	-351	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	812	10000	10000	10000	10000	1025	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-444	739	938	10000	10000	
10000	10000	10000	10000	10000	1227	10000	1749	10000	10000	10000	10000	1982	10000	10000	10000	10000	10000	10000	10000	10000	0	10000	10000	1656	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1415	10000	10000	1820	10000	10000	10000	10000	10000	10000	10000	1051	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1884	10000	10000	413	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	820	10000	10000	10000	-193	10000	10000	2060	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-216	10000	10000	10000	2019	10000	10000	
10000	10000	10000	10000	10000	10000	1700	10000	10000	10000	1582	10000	10000	562	10000	10000	10000	1457	10000	10000	10000	10000	0	10000	10000	10000	10000	1088	10000	10000	3367	10000	10000	1605	10000	10000	3465	10000	2417	10000	10000	2565	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	816	2554	10000	10000	10000	10000	10000	10000	10000	10000	10000	2415	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	
10000	10000	10000	2065	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1913	10000	10000	10000	10000	10000	10000	10000	10000	0	10000	10000	1592	10000	2281	10000	10000	1658	10000	10000	10000	10000	10000	797	10000	10000	10000	917	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1854	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	3033	10000	2977	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	
37	10000	-424	10000	10000	10000	10000	10000	10000	10000	10000	750	10000	10000	10000	10000	10000	10000	10000	10000	10000	752	10000	10000	0	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	95	10000	10000	10000	10000	-226	10000	649	10000	1388	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-515	897	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1106	10000	10000	10000	-685	10000	10000	10000	10000	10000	10000	10000	1848	10000	10000	10000	10000	10000	10000	-44	10000	-453	10000	10000	10000	10000	10000	
10000	10000	10000	1053	10000	10000	10000	10000	10000	3320	10000	10000	10000	10000	502	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	1555	10000	10000	10000	10000	10000	3620	10000	1929	10000	10000	1460	10000	2746	10000	2943	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2059	10000	10000	10000	1462	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	3120	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2318	10000	10000	10000	1994	10000	10000	10000	10000	10000	917	10000	10000	10000	10000	10000	10000	10000	10000	10000	
10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1829	10000	10000	10000	10000	10000	10000	952	10000	-865	0	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	963	10000	1869	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1014	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	
10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2699	10000	10000	12	10000	10000	10000	10000	10000	10000	10000	10000	-270	10000	10000	10000	10000	0	10000	10000	2337	10000	10000	1003	10000	2276	10000	10000	10000	10000	10000	592	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1475	10000	10000	10000	10000	2185	10000	10000	10000	2455	10000	10000	10000	10000	10000	1284	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2013	10000	10000	10000	10000	10000	1882	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	
10000	10000	10000	284	10000	10000	10000	10000	10000	1043	10000	10000	10000	10000	-456	1297	6	10000	10000	10000	10000	10000	10000	308	10000	10000	10000	10000	0	10000	10000	10000	10000	10000	10000	10000	10000	729	10000	10000	10000	1361	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	222	10000	10000	10000	10000	10000	10000	2304	10000	10000	10000	10000	1393	10000	10000	10000	10000	10000	10000	10000	-669	10000	10000	10000	1873	10000	10000	10000	1595	10000	10000	201	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	
10000	10000	10000	10000	10000	10000	-953	10000	10000	10000	604	10000	10000	10000	10000	10000	10000	-738	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	629	10000	10000	-321	10000	1131	219	10000	112	10000	10000	-408	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	866	10000	10000	10000	1461	10000	10000	10000	10000	10000	1295	10000	10000	10000	10000	1091	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-339	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	
10000	10000	10000	10000	482	10000	-692	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-1004	358	10000	10000	10000	-19	10000	10000	10000	10000	-778	10000	1634	0	10000	10000	-986	10000	1132	10000	10000	472	10000	10000	-27	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-325	10000	10000	10000	10000	10000	1042	10000	10000	10000	1305	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-402	10000	-750	10000	10000	10000	10000	10000	10000	10000	10000	
10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1852	1112	10000	10000	10000	10000	10000	10000	783	10000	10000	10000	10000	10000	10000	10000	0	2776	10000	3006	10000	10000	10000	10000	3099	10000	808	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1612	10000	2617	10000	10000	10000	1938	10000	10000	10000	10000	10000	10000	10000	10000	10000	1879	10000	3307	10000	10000	10000	10000	10000	10000	10000	1000	10000	10000	10000	1711	10000	10000	10000	3168	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	
10000	10000	10000	-520	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1372	10000	10000	10000	10000	10000	10000	10000	10000	-428	10000	10000	10000	10000	10000	-1299	0	10000	10000	10000	10000	10000	10000	648	10000	-605	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1042	10000	10000	10000	-62	10000	10000	10000	10000	10000	10000	10000	10000	10000	1183	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1146	10000	10000	10000	1741	10000	10000	-1518	10000	10000	864	10000	10000	10000	10000	10000	10000	10000	10000	10000	
10000	10000	10000	10000	2333	10000	10000	10000	10000	10000	1633	10000	10000	-661	10000	10000	10000	10000	225	10000	10000	10000	-546	10000	10000	10000	10000	1849	10000	1243	2312	10000	10000	0	10000	10000	10000	10000	232	10000	10000	368	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1341	1443	10000	10000	10000	10000	1736	10000	10000	10000	1958	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	440	10000	-482	10000	10000	10000	10000	10000	10000	10000	10000	
10000	10000	10000	10000	10000	10000	10000	10000	10000	8	10000	10000	10000	10000	148	-39	333	10000	10000	10000	10000	10000	10000	10000	10000	-31	10000	10000	10000	10000	10000	-1293	10000	10000	0	10000	10000	-107	10000	10000	10000	839	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-62	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-602	10000	10000	10000	10000	10000	10000	10000	1150	10000	10000	10000	10000	10000	326	10000	10000	10000	10000	10000	10000	10000	10000	10000	
10000	10000	10000	10000	10000	10000	-341	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	422	10000	398	1433	10000	10000	10000	10000	0	10000	10000	10000	10000	10000	537	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	994	10000	10000	10000	10000	10000	10000	361	10000	10000	1008	10000	10000	10000	10000	10000	1243	10000	10000	10000	10000	1086	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-137	10000	-969	10000	10000	10000	10000	10000	10000	10000	10000	
10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	320	10000	10000	10000	968	10000	10000	10000	10000	157	10000	10000	10000	10000	10000	10000	816	10000	10000	10000	10000	10000	10000	0	10000	10000	10000	10000	1292	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	87	2055	10000	10000	10000	10000	1600	855	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	132	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	305	10000	10000	10000	10000	10000	10000	10000	10000	
10000	10000	10000	10000	10000	10000	10000	10000	10000	2279	10000	10000	10000	10000	10000	1404	1204	10000	10000	10000	10000	10000	10000	1493	10000	-59	10000	10000	2536	10000	10000	10000	10000	10000	2223	10000	10000	0	10000	3022	10000	2233	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2255	10000	10000	10000	10000	10000	10000	2834	10000	10000	3527	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2948	10000	10000	10000	10000	10000	10000	10000	10000	10000	732	10000	10000	10000	10000	10000	10000	10000	10000	10000	
10000	10000	10000	10000	2255	10000	108	10000	10000	10000	1269	10000	10000	10000	10000	10000	10000	566	1836	10000	10000	10000	-374	10000	10000	10000	10000	10000	10000	1873	2829	10000	10000	2117	10000	10000	10000	10000	0	10000	10000	1402	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	3023	10000	10000	10000	1927	10000	10000	10000	10000	10000	1876	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2558	10000	10000	10000	10000	10000	10000	10000	1289	10000	10000	10000	10000	10000	10000	10000	10000	
10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-195	-25	10000	10000	10000	10000	202	1597	10000	10000	10000	10000	-271	10000	0	10000	1147	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1138	10000	10000	10000	-110	10000	10000	10000	10000	10000	10000	10000	10000	10000	752	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	993	10000	10000	-779	10000	10000	88	10000	10000	10000	10000	10000	10000	10000	10000	10000	
10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1371	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	774	10000	74	1784	10000	10000	10000	1592	10000	10000	857	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-199	1478	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	871	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	542	10000	10000	10000	10000	422	
1178	496	211	-292	1237	1171	966	2134	275	2340	1470	1023	1067	1027	1068	1344	627	202	961	1842	1979	534	-810	-680	755	894	601	544	2143	2533	1466	646	1200	984	2342	2351	1640	136	1318	2189	2005	0	2302	-220	908	1124	350	719	1426	760	1577	170	2515	2273	388	670	733	1289	457	1467	2111	184	1616	428	859	1492	1512	660	2874	963	1525	1485	2075	1713	-203	2408	953	717	1630	350	1031	557	-311	295	1738	2306	373	1063	1666	2516	1593	533	103	847	1497	440	476	-40	147	1354	850	1463	1559	365	843	
10000	-351	10000	10000	10000	2246	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	758	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	258	0	-310	10000	1295	10000	868	10000	10000	10000	10000	2180	10000	10000	10000	-799	10000	10000	10000	10000	10000	10000	10000	1412	10000	10000	1373	10000	10000	10000	10000	10000	10000	10000	10000	10	10000	10000	1426	10000	10000	10000	560	10000	10000	10000	10000	10000	10000	10000	10000	10000	1260	10000	10000	10000	10000	-575	10000	594	10000	1317	10000	10000	
2055	10000	10000	10000	10000	10000	10000	10000	1183	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1771	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2454	2243	1471	0	10000	10000	10000	10000	419	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1762	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1242	10000	10000	10000	10000	10000	10000	10000	10000	10000	312	10000	10000	2385	1762	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	1331	10000	
10000	10000	10000	10000	10000	1312	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	46	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	290	250	10000	10000	0	379	10000	10000	10000	10000	10000	10000	815	1640	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-446	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	-9	10000	10000	10000	-306	347	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	750	-359	10000	10000	10000	
